id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1270123,Cowhead Creamy Yoghurt Drink - Original, Drinks,71,4.2,2.88,SEASONAL OFFER,2022-06-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13175402_XL1.jpg
1264727,Amul Buttermilk - Masti 200Ml -- By Dashmesh, Drinks,24,0.75,0.42,CLEARING STOCK,2022-05-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007831_XL1_20211027.jpg
1157003,Minor Figures Barista Oat Milk, Drinks,161,33.0,22.79,SEASONAL OFFER,2022-04-17,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90001769_XL1_20211203.jpg
192853,Australia-s Own Organic Rice Milk, Drinks,47,4.5,1.1,EXPIRING SOON,2022-05-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13140774_XL1.jpg
1415064,Pomurske Mlekarne UHT Fresh Milk - Full Cream, Drinks,50,2.1,0.73,EXPIRING SOON,2022-05-26,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90112296_XL1_20211125.jpg
1101776,Natur-A Fortified Almond Beverage - Original, Drinks,162,4.5,1.79,CLEARING STOCK,2022-04-14,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13082434_XL1.jpg
1368046,Elmhurst Milked Oats, Food Cupboard,168,7.9,5.23,SEASONAL OFFER,2022-04-26,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13199850_XL1_20210614.jpg
1115175,F&N Magnolia UHT Milk - Super Slim (Skim), Drinks,195,29.1,22.21,SEASONAL OFFER,2022-05-14,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12706231_XL1.jpg
1351684,Almond Breeze Almond Milk Chocolate, Drinks,51,5.65,3.03,CLEARING STOCK,2022-05-21,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90063239_XL1_20210308.jpg
1351681,Australia-s Own Organic Coconut Milk, Drinks,133,28.45,23.76,SEASONAL OFFER,2022-06-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90063224_XL1_20210308.jpg
1307319,Rude Health Ultimate Almond Drink, Drinks,111,8.9,3.97,CLEARING STOCK,2022-06-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90033486_XL1.jpg
1287712,Dutch Lady Pure Farm UHT Flavoured Milk - Chocolate, Drinks,25,16.8,14.25,NORMAL DISCOUNT,2022-05-15,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709993_XL1_20211220.jpg
1268765,Dutch Lady Avengers UHT Kid Milk - Chocolate, Drinks,56,25.0,21.02,NORMAL DISCOUNT,2022-05-13,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709684_XL1_20211220.jpg
1258558,Sahmyook Soymilk - Black Bean Sesame, Drinks,57,4.8,2.19,CLEARING STOCK,2022-05-11,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13169812_XL1.jpg
1424929,OTIS Oat Milk 1 Ltr Box - Chocolate, Drinks,51,6.95,2.09,EXPIRING SOON,2022-05-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90120305_XL1_20220208.jpg
1307337,Rude Health Organic Chocolate Hazelnut, Drinks,13,7.9,4.85,SEASONAL OFFER,2022-06-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90033492_XL1.jpg
1289234,Minor Figures Organic Barista Oat Milk, Drinks,158,39.95,14.86,CLEARING STOCK,2022-05-15,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90020063_XL1_20211203.jpg
1416674,Pomurske Mlekarne UHT Fresh Milk - Full Cream - Case, Drinks,49,23.0,14.09,SEASONAL OFFER,2022-06-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90113663_XL1_20211208.jpg
1420669,Alpro Soya Milk - High Protein - Original By Sonnamera, Drinks,56,5.95,1.75,EXPIRING SOON,2022-05-21,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90116799_XL1_20211230.jpg
1378517,TH Juice Milk Drink - Natural Orange, Drinks,114,13.8,7.62,CLEARING STOCK,2022-04-20,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90083596_XL1_20210629.jpg
1285396,Blue Diamond Almond Breeze with Chocolate Milk, Drinks,87,5.0,3.39,SEASONAL OFFER,2022-05-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016976_XL1.jpg
1258559,"Sahmyook Soymilk - Black Bean, Walnut & Almond", Drinks,83,4.8,4.16,NORMAL DISCOUNT,2022-05-20,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13169813_XL1.jpg
190894,Pureharvest Organic Coconut Milk - Coco Quench, Drinks,42,5.95,4.31,SEASONAL OFFER,2022-04-25,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13076767_XL1.jpg
1405177,MILKLAB Almond Milk, Drinks,132,6.9,2.29,EXPIRING SOON,2022-05-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90105052_XL1_20211002.jpg
1351744,Almond Breeze Almond Milk Unsweetened, Drinks,87,40.7,15.23,CLEARING STOCK,2022-05-17,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90063238_XL1_20210708.jpg
1351727,Australia-s Own A2 Full Cream Milk, Drinks,174,42.6,42.05,NORMAL DISCOUNT,2022-05-22,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90063454_XL1_20210308.jpg
1344648,Alpro Almond Milk - Original - By Sonnamera, Drinks,172,5.95,3.38,CLEARING STOCK,2022-04-13,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90057422_XL1_20210127.jpg
177996,Ecomil Organic Drink - Almond (Original), Drinks,44,6.15,1.94,EXPIRING SOON,2022-06-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13111910_XL1.jpg
1287713,Dutch Lady Pure Farm UHT Low Fat Milk, Drinks,161,16.8,16.76,NORMAL DISCOUNT,2022-05-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709994_XL1_20211220.jpg
1293789,Koita Premium Organic Strawberry Milk, Drinks,62,3.9,2.26,CLEARING STOCK,2022-05-26,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023613_XL1.jpg
1268763,Dutch Lady Princess UHT Kid Milk - Strawberry, Drinks,135,25.0,17.23,SEASONAL OFFER,2022-04-18,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709682_XL1_20211220.jpg
172876,Natur-A Fortified Almond Beverage - Vanilla, Drinks,9,4.5,4.34,NORMAL DISCOUNT,2022-05-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13082433_XL1_20201030.jpg
1344704,Alpro Coconut and Almond Milk - By Sonnamera, Drinks,108,6.2,3.29,CLEARING STOCK,2022-05-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90057418_XL1_20210127.jpg
1309336,137 Degrees Almond Milk Original, Drinks,99,62.4,40.57,SEASONAL OFFER,2022-04-23,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90034646_XL1.jpg
1309292,137 Degrees Walnut Milk Original, Drinks,104,96.0,69.01,SEASONAL OFFER,2022-04-22,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90034650_XL1.jpg
177997,Ecomil Organic Drink - Almond (Original Calcium), Drinks,45,6.15,2.9,CLEARING STOCK,2022-04-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13111912_XL1_20201026.jpg
1287711,Dutch Lady Pure Farm UHT Flavoured Milk - Strawberry, Drinks,19,16.8,8.21,CLEARING STOCK,2022-04-11,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709992_XL1_20211220.jpg
1286818,Plenish Organic Unsweetened Soya Milk, Drinks,118,7.8,3.31,CLEARING STOCK,2022-05-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018079_XL1.jpg
1293758,Koita Premium Organic Chocolate Milk, Drinks,93,3.9,3.55,NORMAL DISCOUNT,2022-04-16,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023612_XL1.jpg
1113478,Pureharvest Organic Milk - Almond , Drinks,9,8.9,3.41,CLEARING STOCK,2022-05-15,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13081901_XL1_20201027.jpg
1406859,Amul Gold UHT Extra Cream Milk, Drinks,91,2.3,0.5,EXPIRING SOON,2022-04-16,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90106381_XL1_20211011.jpg
1422214,Mandor Conventional Unsweetened Almond Milk, Drinks,76,4.9,1.47,EXPIRING SOON,2022-04-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90118142_XL1_20220110.jpg
1415350,Orasi Soy Drink Unsweetened, Drinks,11,4.95,4.85,NORMAL DISCOUNT,2022-06-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90112624_XL1_20211127.jpg
1352189,V- Soy Orignal Soya Milk Drinks 2-s, Drinks,105,5.9,1.62,EXPIRING SOON,2022-04-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90063865_XL1_20210729.jpg
1351741,Australia-s Own Organic Rice Milk, Drinks,66,32.4,30.67,NORMAL DISCOUNT,2022-04-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90063223_XL1_20210308.jpg
1344677,Alpro Coconut Milk - Original - By Sonnamera, Drinks,6,6.0,2.31,CLEARING STOCK,2022-06-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90057424_XL1_20210127.jpg
1307301,Rude Health Barista Oat Drink, Drinks,58,7.9,3.47,CLEARING STOCK,2022-04-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90033490_XL1.jpg
1286822,Plenish Organic Unsweetened Hazelnut Milk, Drinks,47,7.8,4.38,CLEARING STOCK,2022-04-18,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018083_XL1.jpg
1286819,Plenish Organic Unsweetened Almond Milk, Drinks,115,7.8,5.85,SEASONAL OFFER,2022-06-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018080_XL1.jpg
1262286,OraSi Barista Oat Drink, Drinks,59,6.9,3.74,CLEARING STOCK,2022-06-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007116_XL1.jpg
1409475,Rude Health Roasted Almond & Oat Drink, Drinks,96,7.9,3.37,CLEARING STOCK,2022-04-21,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90108269_XL1_20211022.jpg
