id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1262465,Nush Vegan Almond Cheese Style Dairy Free Spread Chive, Chilled & Eggs,16,8.95,4.19,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007208_XL1.jpg
1265179,The King-s Dairy Mild White Cheddar Slices, Chilled & Eggs,106,6.5,1.59,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008768_XL1.jpg
1265178,The King-s Dairy Mild Red Cheddar Slices, Chilled & Eggs,194,6.5,2.21,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008767_XL1.jpg
1408212,Dairy Free Down Under Cheddar Style Block, Chilled & Eggs,171,10.9,1.67,NORMAL DISCOUNT,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90107373_XL1_20211015.jpg
1406137,The King-s Dairy Organic Double Gloucester Slices, Chilled & Eggs,145,7.95,0.2,NORMAL DISCOUNT,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90105786_XL1_20211006.jpg
1406116,The King-s Dairy Organic Mild Red Cheddar, Chilled & Eggs,177,9.95,1.5,NORMAL DISCOUNT,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90105784_XL1_20211006.jpg
1405972,The King-s Dairy Organic Double Gloucester, Chilled & Eggs,125,9.95,1.47,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90105781_XL1_20211006.jpg
1405921,The King-s Dairy Organic Red Leicester, Chilled & Eggs,113,9.95,3.01,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90105782_XL1_20211006.jpg
1412983,That-s Amore Cheese Cacio Plain Wedge, Chilled & Eggs,14,8.7,0.6,NORMAL DISCOUNT,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90110932_XL1_20211112.jpg
1409168,That-s Amore Cheese Mascarpone, Chilled & Eggs,74,9.8,6.64,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90107976_XL1_20211021.jpg
1409436,Epiros Talagani Handmade Grilled Greek Cheese x 2 slices, Chilled & Eggs,11,11.8,5.11,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90108309_XL1_20211022.jpg
1403659,Harvest Fields Natural CheeseSlices-ColouredCheddar(Mild), Chilled & Eggs,72,5.25,1.26,SEASONAL OFFER,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13207522_XL1_20211028.jpg
1403125,Herbyvorefoods Herbyvore Peppered Pea Cheese, Chilled & Eggs,135,7.2,4.03,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90103239_XL1_20210922.jpg
1402089,Violife Vegan Epic Mature Cheddar Grated, Chilled & Eggs,74,8.95,2.91,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90102583_XL1_20210921.jpg
1426495,Tasty Food Affair Mozzarella Cheese Balls, Chilled & Eggs,192,24.5,12.33,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90121598_XL1_20220211.jpg
1425712,Epiros 100% Goat Cheese, Chilled & Eggs,159,9.41,6.85,EXPIRING SOON,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90121057_XL1_20220211.jpg
1394949,Quescrem Mascarpone Cheese (Gourmet), Chilled & Eggs,103,15.55,1.2,NORMAL DISCOUNT,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90096703_XL1_20210824.jpg
1385984,Kojima Productions Productions Tokimeki Cheese, Chilled & Eggs,66,7.9,0.77,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90089386_XL1_20210722.jpg
1391769,WB Cheese Sauce, Chilled & Eggs,143,15.55,4.31,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093872_XL1_20211008.jpg
