id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1279673,Fish4ever White Tuna in Organic Olive Oil, Food Cupboard,159,11.3,1.64,NORMAL DISCOUNT,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014575_XL1_20210720.jpg
1279668,Fish4ever Sardine Fillets In Organic Sunflower Oil, Food Cupboard,62,9.85,0.41,NORMAL DISCOUNT,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014570_XL1.jpg
1279663,Fish4ever Mackerel Fillets in Mustard Sauce, Food Cupboard,97,8.45,4.47,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014565_XL1.jpg
1279660,Fish4ever Wild Pacific Red Salmon, Food Cupboard,24,12.85,2.22,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014562_XL1.jpg
1282759,Ayo Seasoned Beans 180g, Food Cupboard,142,5.5,2.81,CLEARING STOCK,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016784_XL1.jpg
1282758,Ayo Peppers Stuffed With Tuna And Capers 180g, Food Cupboard,199,7.5,1.99,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016783_XL1.jpg
1282139,Yifon Brand Nameko Can, Food Cupboard,99,6.6,4.76,EXPIRING SOON,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016203_XL1.jpg
1280399,Biona Organic Seitan in Soya Sauce & Ginger, Food Cupboard,113,10.9,1.36,NORMAL DISCOUNT,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90015236_XL1.jpg
1271326,CB Australia Wild Canned Abalone (1pcs), Food Cupboard,198,68.0,30.72,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012258_XL1_20210904.jpg
1271324,CB Abalone Gift Set C, Food Cupboard,121,43.8,5.96,NORMAL DISCOUNT,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012256_XL1_20210730.jpg
1270820,Sin Guo Gan Lan Cai, Food Cupboard,171,38.45,16.58,CLEARING STOCK,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90011654_XL1.jpg
1264893,Pik-A-Pikel Pickled Guava, Food Cupboard,134,4.5,0.44,NORMAL DISCOUNT,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008694_XL1.jpg
1264892,Pik-A-Pikel Papaya Salsa, Food Cupboard,6,3.95,2.68,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008693_XL1.jpg
1264891,Pik-A-Pikel Pickled Papaya, Food Cupboard,142,3.95,1.0,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008692_XL1.jpg
1264890,Pik-A-Pikel Mango Salsa, Food Cupboard,24,4.95,2.06,CLEARING STOCK,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008691_XL1.jpg
1264889,Pik-A-Pikel Pickled Mango, Food Cupboard,107,12.0,2.89,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008690_XL1.jpg
1264706,Pomi Finely Chopped Tomatoes With Onion And Garlic - By Sonnamera, Food Cupboard,64,3.15,1.42,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008403_XL1.jpg
1264705,Pomi Finely Chopped Tomatoes With Herb - By Sonnamera, Food Cupboard,4,3.15,0.01,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008402_XL1.jpg
1264694,Pomi Finely Chopped Tomatoes With Pepper & Chilli - By Sonnamera, Food Cupboard,26,3.15,1.87,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008391_XL1.jpg
1261673,Truffle Hunter Whole Black Truffles - by Foodsterr, Food Cupboard,186,25.9,12.19,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90006826_XL1.jpg
1265065,Annalisa San Marzano DOP Tomatoes, Food Cupboard,91,7.2,5.16,EXPIRING SOON,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008689_XL1.jpg
1265062,Annalisa Whole Peeled Tomatoes, Food Cupboard,61,2.95,1.69,CLEARING STOCK,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008686_XL1.jpg
1265965,Shahi Golden Green Chilli Pickle, Food Cupboard,11,6.0,0.36,NORMAL DISCOUNT,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008890_XL1.jpg
1262730,Peimama Korean Braised Abalone In Superior Sauce - By Culina, Food Cupboard,183,33.0,20.81,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007168_XL1.jpg
1219762,GRB - Rasogolla, Food Cupboard,113,2.7,0.34,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90003530_XL1.jpg
1255659,Ortiz Premium Boquerones Marinated White Anchovies -By Culina , Food Cupboard,178,14.9,0.89,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90004846_XL1.jpg
1255655,Ortiz Bonito Tuna In Olive Oil - Chilled-By Culina , Food Cupboard,171,151.8,73.46,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90004842_XL1.jpg
1255643,Castaing Duck Brawn (Aspic), Food Cupboard,73,37.8,4.86,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90004830_XL1.jpg
1111089,Nissin Instant Cup Noodles - Kyushu White, Food Cupboard,66,1.5,0.39,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13072127_XL1_20210125.jpg
1110976,Nissin Instant Cup Noodles - Mushroom Chicken, Food Cupboard,119,1.5,0.23,NORMAL DISCOUNT,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/223173_XL1_20210225.jpg
1102984,Maggi 2-Minute Instant Noodles - Tom Yum, Food Cupboard,74,2.2,1.22,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13084348_XL1_20210222.jpg
1103163,Nissin Instant Noodles - Chicken, Food Cupboard,165,2.55,1.26,CLEARING STOCK,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/54445_XL1_20210420.jpg
1110977,Nissin Instant Cup Noodles - Chili Crab, Food Cupboard,35,1.5,0.65,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/299570_XL1.jpg
167532,Mi Sedaap Fried Instant Noodles - Original, Food Cupboard,65,2.0,0.04,NORMAL DISCOUNT,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11931134_XL1_20210628.jpg
1113671,Indomie Mi Goreng Instant Noodles - Hot & Spicy, Food Cupboard,113,2.1,0.26,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13101467_XL1.jpg
1111184,Nissin Instant Cup Noodles - Korean Army Stew, Food Cupboard,31,1.5,0.9,CLEARING STOCK,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13148985_XL1.jpg
169402,Nongshim Instant Cup Noodle - Spicy, Food Cupboard,113,1.35,0.5,SEASONAL OFFER,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11798142_XL1.jpg
1103207,Nissin Instant Noodles - Garlic Chicken, Food Cupboard,35,2.55,1.84,EXPIRING SOON,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10616482_XL1_20201204.jpg
197873,Knorr Instant Cup Porridge - Chicken & Mushroom, Food Cupboard,80,1.6,0.81,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13022202_XL1_20210511.jpg
1113319,Samyang Hot Chicken Instant Ramen, Food Cupboard,133,7.5,4.76,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13048790_XL1_20210204.jpg
1102586,Indomie Instant Noodles - Soto, Food Cupboard,5,1.8,0.09,NORMAL DISCOUNT,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13074179_XL1.jpg
199809,Nissin Instant Japanese Ramen - Kyushu Black, Food Cupboard,51,3.85,1.95,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13041737_XL1_20210112.jpg
1103186,Nissin Instant Noodles - Spicy Sesame, Food Cupboard,176,2.55,0.93,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/476350_XL1_20210422.jpg
185671,Myojo Instant Noodles - Mee Poh Dry, Food Cupboard,39,2.25,0.48,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/73833_XL1.jpg
1113470,Indomie Mi Goreng Instant Cup Noodles - Fried, Food Cupboard,77,1.0,0.42,CLEARING STOCK,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13080485_XL1_20210218.jpg
1264203,Maggi Mi Goreng Instant Noodles - Chili ala Kampong, Food Cupboard,73,3.1,0.8,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13173060_XL1.jpg
184992,Myojo Instant Bowl Noodles - Thai Tom Yam, Food Cupboard,158,1.25,0.88,EXPIRING SOON,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/470576_XL1_20210609.jpg
