id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1358081,WASA Delicate Tasty Rounds Crackers - French Herbs Crackers, Food Cupboard,141,4.85,3.8,EXPIRING SOON,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90068181_XL1_20210410.jpg
1350798,BOURBON Lumonde Thin Cookies, Food Cupboard,120,3.55,1.53,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90062608_XL1_20210305.jpg
1325588,Ban Heang Original Tambun Biscuit, Food Cupboard,105,5.9,1.34,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90046758_XL1_20201117.jpg
1371293,Glico Pocky Pretz Salad Family, Food Cupboard,116,4.8,1.64,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90079136_XL1_20210604.jpg
1353517,BOURBON Choco Cream and White Cream Wafer, Food Cupboard,87,6.75,4.57,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90064672_XL1_20210317.jpg
1383809,FitJoy Gluten Free Hatch Chile Lime Pretzels, Food Cupboard,174,7.6,4.63,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90087482_XL1_20210713.jpg
1340796,Bonomi Savoiardi, Food Cupboard,176,6.9,5.24,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90054427_XL1_20210106.jpg
158846,Gullon Gluten Free Crackers, Food Cupboard,72,4.9,2.96,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13091613_XL1.jpg
1329409,Oishi Sponge Crunch Party Size - Chocolate, Food Cupboard,72,2.2,0.52,SEASONAL OFFER,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90049790_XL1_20201130.jpg
1300506,Shelia G-s Chocolate Almond Brownie Brittle, Food Cupboard,33,7.8,3.29,CLEARING STOCK,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90028409_XL1.jpg
1409920,Akai Boshi Kukkia Katoru Biscuit, Food Cupboard,160,10.9,0.83,NORMAL DISCOUNT,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90108687_XL1_20211026.jpg
