id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1293339,La Molisana Whole Wheat Penne Rigate Pasta, Noodles & Cooking Ingredients,144,3.5,1.21,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023201_XL1_20210511.jpg
1293337,La Molisana Lasagna Sheets Pasta, Noodles & Cooking Ingredients,42,5.5,0.38,NORMAL DISCOUNT,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023199_XL1_20210511.jpg
1293336,La Molisana Black Squid Ink Spaghetti Pasta, Noodles & Cooking Ingredients,188,6.95,2.87,CLEARING STOCK,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023198_XL1_20210511.jpg
1293326,La Molisana Penne Rigate Pasta, Noodles & Cooking Ingredients,54,3.3,2.48,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023188_XL1_20210511.jpg
1293325,La Molisana Capellini Angel Hair Pasta, Noodles & Cooking Ingredients,135,3.3,1.86,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023187_XL1.jpg
1257343,Liguori Pappardelle A Nido 205 I.G.P  - By Culina, Noodles & Cooking Ingredients,177,8.2,2.7,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90005385_XL1.jpg
1404894,Mazza Fettuccine, Noodles & Cooking Ingredients,80,2.1,0.05,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90104979_XL1_20211001.jpg
1398422,De Cecco Spaghettini, Noodles & Cooking Ingredients,170,6.95,1.85,SEASONAL OFFER,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90099795_XL1_20210906.jpg
1388758,Arrighi Wholemeal Fusilli (36), Noodles & Cooking Ingredients,52,2.25,1.38,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90091555_XL1_20220210.jpg
1394240,Belladotti Premix Risotto Spinach & Nutmeg, Noodles & Cooking Ingredients,3,7.9,3.02,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90096120_XL1_20210823.jpg
1376496,Campagna Risotto With Mushroom, Noodles & Cooking Ingredients,103,3.85,2.04,CLEARING STOCK,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90081679_XL1_20210623.jpg
1388285,Arrighi Pasta Gancetti Rigati (51)- Elbow Shape Pasta, Noodles & Cooking Ingredients,29,2.25,0.58,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90090994_XL1_20220210.jpg
1348469,San Remo Pulse Pasta Red Lentils Spirals, Noodles & Cooking Ingredients,4,4.95,2.99,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90060811_XL1_20210303.jpg
1340854,DeCecco Rigatoni Italian Pasta, Noodles & Cooking Ingredients,88,4.9,2.95,CLEARING STOCK,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90054441_XL1_20210106.jpg
1316331,Arrighi Pasta Amorini 190, Noodles & Cooking Ingredients,193,2.25,0.44,SEASONAL OFFER,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039826_XL1_20220210.jpg
1293342,La Molisana Penne Rigate Gluten Free Pasta, Noodles & Cooking Ingredients,175,5.1,3.04,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023204_XL1_20210810.jpg
1293329,La Molisana Maccheroni Pasta, Noodles & Cooking Ingredients,171,3.3,1.27,SEASONAL OFFER,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023191_XL1_20210511.jpg
