id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1341792,Tipson English Breakfast Ceylon Loose Leaf Black Tea, Drinks,183,12.5,4.77,SEASONAL OFFER,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90055371_XL1_20210112.jpg
1340502,One Sunny Dried Flower Tea - Golden Edge Rose, Drinks,187,6.5,3.24,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90054248_XL1_20210105.jpg
1340493,One Sunny Eight Treasure (Tea 6 Sachets), Drinks,193,9.9,3.02,SEASONAL OFFER,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90054253_XL1_20210105.jpg
1330927,The GUTsy Captain Original Kombucha, Drinks,129,55.3,14.44,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90051135_XL1_20201206.jpg
1330926,The GUTsy Captain Pineapple & Peach Kombucha, Drinks,48,78.1,31.03,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90051130_XL1_20201206.jpg
1319705,Cha Tra Mue Original Thai Milk Green Tea (Tea Sachets/Bags), Drinks,178,168.9,105.98,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90042273_XL1_20201028.jpg
1319704,Cha Tra Mue Original Thai Milk Green Tea (Tea Leaves/Dust), Drinks,50,59.9,1.7,NORMAL DISCOUNT,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90042270_XL1_20201028.jpg
1319570,Cha Tra Mue Original Gold Label Thai Tea (Tea Sachets/Bags), Drinks,63,168.9,72.08,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90042274_XL1_20201028.jpg
1319569,Cha Tra Mue Original Gold Label Thai Tea (Tea Leaves/Dust), Drinks,182,71.9,5.19,NORMAL DISCOUNT,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90042271_XL1_20201028.jpg
1320862,Tea Forte Loose Tea Canister Organic Mountain Oolong, Drinks,61,42.8,28.79,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90043025_XL1_20201030.jpg
1320860,Tea Forte Event Box Organic Orchid Vanilla, Drinks,89,150.12,75.5,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90043015_XL1_20201030.jpg
1311013,Tipson Wellness Assorted Green Tea & Herbal Infusions, Drinks,122,19.5,5.14,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90035815_XL1.jpg
1310999,Tipson Organic Tulsi Assorted Herbal Infusions, Drinks,180,20.0,11.58,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90035817_XL1.jpg
1312811,Wagh Bakri Kahwa Original Green Tea Bags, Drinks,24,5.95,4.73,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90037358_XL1.jpg
1311504,Natureland Organics CTC Tea, Drinks,170,7.45,1.99,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90035867_XL1.jpg
1318865,Craft & Culture Kombucha 7 Day Detox, Drinks,90,105.0,68.71,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041790_XL1_20201026.jpg
1318864,Craft & Culture  Rose-Chia Kombucha, Drinks,103,7.5,4.95,EXPIRING SOON,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041785_XL1_20201026.jpg
1318807,Craft & Culture Lychee Kombucha, Drinks,46,7.5,3.35,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041787_XL1_20201026.jpg
1318776,Cha Tra Mue Jasmine Butterfly Blue Pea, Drinks,159,239.9,9.32,NORMAL DISCOUNT,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041807_XL1_20201026.jpg
1318774,Craft & Culture  Kombucha & Kefir Sampler Set, Drinks,33,75.0,16.06,SEASONAL OFFER,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041799_XL1_20201026.jpg
1318772,Craft & Culture Black Tea Kombucha, Drinks,75,28.0,12.51,CLEARING STOCK,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041789_XL1_20201026.jpg
1318771,Craft & Culture Ginger-Chia Kombucha, Drinks,130,7.5,3.83,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041784_XL1_20201026.jpg
1318744,Cha Tra Mue Matcha Green Tea Powder, Drinks,174,199.9,156.89,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041809_XL1_20201026.jpg
1318739,Craft & Culture Peach Kombucha, Drinks,91,7.5,4.38,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90041786_XL1_20201026.jpg
1302941,San Teck Soon Ling Yang Herbal Tea, Drinks,157,4.0,0.18,NORMAL DISCOUNT,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90030280_XL1.jpg
1304258,Killiney Premium Milk Tea, Drinks,89,235.2,79.44,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031539_XL1.jpg
1304216,Green Earth Red Dates Molasses Ginger Powder, Drinks,65,10.9,1.39,NORMAL DISCOUNT,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031497_XL1.jpg
1304206,Green Earth Pure Ginger Powder, Drinks,123,15.4,3.49,SEASONAL OFFER,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031487_XL1.jpg
1304199,Green Earth Pomegranate Extract, Drinks,128,14.3,8.54,CLEARING STOCK,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031480_XL1.jpg
1304197,Green Bio Tech Ginger Herbal Tea, Drinks,132,10.8,4.2,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031478_XL1.jpg
