id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1278195,ESSENTIAL ORGANIC TOMATO DBL CONC PUREE TUBE ITALY 130G, Noodles & Cooking Ingredients,53,6.9,1.6,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90013852_XL1.jpg
1290935,Mama Sita-s Caldereta (Spicy Sauce) Mix 50g, Noodles & Cooking Ingredients,162,2.2,1.7,EXPIRING SOON,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90021372_XL1_20201208.jpg
165367,Alce Nero Organic Puree - Tomato, Noodles & Cooking Ingredients,21,1.7,0.43,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13135139_XL1.jpg
1261598,Hai-s Brand AsiaJoy Cooking Sauce - Spicy Fried Clams, Noodles & Cooking Ingredients,118,2.15,0.44,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13172009_XL1.jpg
1261591,Hai-s Brand Asia Joy Sauce - Sweet & Sour Meat, Noodles & Cooking Ingredients,123,2.15,1.1,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13172002_XL1.jpg
1220498,Woh Hup Sauce - Plum, Noodles & Cooking Ingredients,12,6.5,1.48,SEASONAL OFFER,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165839_XL1_20210209.jpg
1113158,New Moon Paste - Rendang , Noodles & Cooking Ingredients,198,3.4,1.02,SEASONAL OFFER,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12619812_XL1_20210816.jpg
195661,Lee Kum Kee XO Sauce - Seafood, Noodles & Cooking Ingredients,182,15.9,2.03,NORMAL DISCOUNT,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13075248_XL1.jpg
1112501,Brahim-s Sauce - Sambal Tumis, Noodles & Cooking Ingredients,105,2.6,0.7,SEASONAL OFFER,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13000999_XL1.jpg
185612,Wang Paste - Mee Soto, Noodles & Cooking Ingredients,115,3.85,1.26,SEASONAL OFFER,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13105641_XL1.jpg
