id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1309790,Uncle Mo White Coffee Durian, Drinks,60,4.5,3.52,EXPIRING SOON,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90034890_XL1.jpg
1309758,Uncle Mo White Coffee Premium Roast 5 in 1 (Box), Drinks,1,8.9,4.45,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90034894_XL1.jpg
1309757,Uncle Mo White Coffee Roasted Hazelnut 5 in 1, Drinks,11,4.5,3.48,EXPIRING SOON,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90034889_XL1.jpg
1316393,Supresso Peaberry Ground Coffee, Drinks,48,14.8,3.31,SEASONAL OFFER,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039874_XL1_20201019.jpg
1316392,Supresso Lampung Coffee Beans, Drinks,169,9.2,2.68,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039869_XL1_20201019.jpg
1316391,Supresso Sumatra Mandheling Drip Coffee, Drinks,163,6.3,3.3,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039864_XL1_20201019.jpg
1316347,Supresso Luwak Prestige Coffee Beans, Drinks,113,60.0,14.85,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039906_XL1_20201019.jpg
1316346,Supresso Toraja Kalosi Drip Coffee, Drinks,154,6.3,3.33,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039901_XL1_20201019.jpg
1316345,Supresso Bali Kintamani Ground Coffee, Drinks,191,10.0,1.47,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039896_XL1_20201019.jpg
1316344,Supresso Java Coffee Beans, Drinks,193,11.0,1.15,NORMAL DISCOUNT,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039891_XL1_20201019.jpg
1316343,Supresso Manglayang Drip Coffee, Drinks,55,6.3,2.04,SEASONAL OFFER,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039886_XL1_20201019.jpg
1316341,Supresso West Java Coffee Capsules, Drinks,169,7.9,2.25,SEASONAL OFFER,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039876_XL1_20201019.jpg
1316340,Supresso Peaberry Coffee Capsules, Drinks,63,7.9,5.85,EXPIRING SOON,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039871_XL1_20201019.jpg
1316339,Supresso Sumatra Mandheling Ground Coffee, Drinks,5,12.9,3.77,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039866_XL1_20201019.jpg
1316338,Supresso Aceh Gayo Drip Coffee, Drinks,194,6.3,4.5,EXPIRING SOON,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039861_XL1_20201019.jpg
