id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
187906,FairPrice Can Fried Dace - Preserved Vegetables, Housebrand,112,2.15,1.54,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11454024_XL1_20210831.jpg
191476,Singlong Preserved Vegetable (Mei Cai), Food Cupboard,62,2.8,1.28,CLEARING STOCK,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10699599_XL1_20210813.jpg
193628,Kelly-s Luncheon Ham - Picante Pork, Food Cupboard,22,1.95,0.97,CLEARING STOCK,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13044023_XL1.jpg
194335,Gulong Chaosansi, Food Cupboard,172,1.95,0.03,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10624837_XL1.jpg
169406,Battle-Ship Sardines in Tomato Sauce , Food Cupboard,177,1.45,0.53,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12156037_XL1.jpg
1269180,Fortune Tuna Chunks in Olive Oil, Food Cupboard,155,2.3,0.98,CLEARING STOCK,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13175027_XL1.jpg
1161811,Flying Wheel Premium Japanese Abalone - Spicy, Food Cupboard,61,15.9,3.45,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13164314_XL1_20201105.jpg
1105472,FairPrice Vegetarian Can Food - Mock Chicken, Housebrand,133,1.9,0.15,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11460459_XL1_20201231.jpg
194159,Gulong Stewed Pork Chop, Food Cupboard,150,6.2,0.46,NORMAL DISCOUNT,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/187329_XL1.jpg
194373,Hosen Fruits in Syrup - Peaches (Half), Food Cupboard,66,4.2,0.06,NORMAL DISCOUNT,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10773293_XL1_20211027.jpg
1412497,New Moon Luxulia Set, Food Cupboard,27,85.6,66.23,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13209856_XL1_20211123.jpg
