id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1304178,Green Earth Pumpkin Yee Mee, Noodles & Cooking Ingredients,120,4.2,2.12,CLEARING STOCK,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031459_XL1.jpg
1304177,Green Earth Pumpkin Flat Noodle, Noodles & Cooking Ingredients,86,4.2,0.76,SEASONAL OFFER,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031458_XL1.jpg
1304176,Green Earth Millet Flat Noodle, Noodles & Cooking Ingredients,75,4.2,1.49,SEASONAL OFFER,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031457_XL1.jpg
1304175,Green Earth Black Rice Flat Noodle, Noodles & Cooking Ingredients,189,4.2,2.13,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031456_XL1.jpg
1304154,Green Earth Organic Buckwheat Noodles, Noodles & Cooking Ingredients,101,6.9,3.43,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031435_XL1.jpg
1304149,CHB Chongqing Suan La Fen, Noodles & Cooking Ingredients,23,37.2,28.71,EXPIRING SOON,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90031430_XL1.jpg
1287894,Hime Noodles - Japanese Green Tea, Noodles & Cooking Ingredients,88,8.95,2.85,SEASONAL OFFER,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018956_XL1.jpg
1286593,Kirei Miura Saffflower Somen Japanese Noodle, Noodles & Cooking Ingredients,127,7.5,1.17,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017150_XL1.jpg
1285921,YesNatural Flat Noodles (Misoya) -Wholemeal 320g, Noodles & Cooking Ingredients,98,3.5,2.78,EXPIRING SOON,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017537_XL1.jpg
1285852,CHING-S Veg Hakka Noodles - By Sonnamera, Noodles & Cooking Ingredients,70,4.95,2.86,CLEARING STOCK,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017086_XL1.jpg
1282536,Fukunaga Japanese Dried Tea Soba, Noodles & Cooking Ingredients,57,7.5,2.52,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016600_XL1.jpg
1282480,Inosuke Tonkotsu Japanese Hot Soup Ramen (Dry Noodle Type), Noodles & Cooking Ingredients,169,5.8,3.87,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016544_XL1.jpg
1282311,Kirei Shimadaya Reito Sanuki Japanese Udon Noodle, Noodles & Cooking Ingredients,12,8.5,0.49,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016375_XL1.jpg
1281369,Malony Kuzukiri Japanese Potato Starch Noodles- Kirei, Noodles & Cooking Ingredients,33,3.7,2.23,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016054_XL1.jpg
1282310,Shimadaya Reito Kenbimen SaltFree Soba Buckwheat Noodle, Noodles & Cooking Ingredients,157,6.9,0.37,NORMAL DISCOUNT,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016374_XL1.jpg
1282266,Kirei Miura Chinese Buckwheet Noodle, Noodles & Cooking Ingredients,39,7.8,4.06,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016330_XL1.jpg
1282265,Kirei Matcha Udon - Japanese Green Tea Udon Noodle, Noodles & Cooking Ingredients,54,7.5,3.34,CLEARING STOCK,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016329_XL1.jpg
1282064,Tanakaya Shokuhin Japan Premium Soba Buckwheat Noodle - Kirei, Noodles & Cooking Ingredients,8,8.0,3.78,CLEARING STOCK,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016128_XL1.jpg
1287081,Yamamori Japanese Udon, Noodles & Cooking Ingredients,181,6.9,2.29,SEASONAL OFFER,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018326_XL1.jpg
1287080,Yamamori Japanese Soba, Noodles & Cooking Ingredients,75,6.9,5.43,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018325_XL1.jpg
1286908,YesNatural Brown Rice Soya Noodles 350g, Noodles & Cooking Ingredients,68,3.8,0.64,SEASONAL OFFER,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018169_XL1.jpg
1286907,YesNatural Brown Rice Ramen, Noodles & Cooking Ingredients,49,3.8,1.61,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018168_XL1.jpg
1286906,YesNatural Brown Rice Mee Suah, Noodles & Cooking Ingredients,115,3.8,1.57,CLEARING STOCK,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018167_XL1.jpg
1278416,Nisshin Foods Kawada Japanese Hiyamugi Somen Noodle, Noodles & Cooking Ingredients,140,7.4,4.97,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014013_XL1.jpg
1278382,Miyakoichi Tonkotsu Ramen - Kirei, Noodles & Cooking Ingredients,80,7.9,5.82,EXPIRING SOON,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90013979_XL1.jpg
1279020,Ikeshima Matcha Green Tea Somen Japan Noodle - Kirei, Noodles & Cooking Ingredients,171,6.5,4.94,EXPIRING SOON,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014140_XL1.jpg
1280200,Kirei Ryukyu Dried Okinawa Soba Noodle, Noodles & Cooking Ingredients,63,14.5,0.98,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90015055_XL1.jpg
1280179,Akagi Hiyamugi Noodle - Kirei, Noodles & Cooking Ingredients,41,3.9,1.86,CLEARING STOCK,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90015034_XL1.jpg
1280167,Kirei Miura Saffflower Somen Japanese Noodles, Noodles & Cooking Ingredients,13,9.5,3.72,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90015022_XL1.jpg
1280105,Biona Organic Spelt Asia Noodles, Noodles & Cooking Ingredients,197,7.6,0.91,NORMAL DISCOUNT,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014960_XL1.jpg
1262284,Eco Organics Brown Rice Pad Thai, Noodles & Cooking Ingredients,74,7.6,5.53,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007114_XL1.jpg
1270084,Clearspring Organic Japanese Udon Noodles, Noodles & Cooking Ingredients,63,8.3,5.14,CLEARING STOCK,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90010805_XL1.jpg
1270082,Clearspring Organic Japanese Wide Udon Noodles, Noodles & Cooking Ingredients,17,8.3,3.75,CLEARING STOCK,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90010803_XL1.jpg
1271322,CYL Supreme Prince Noodles (20pcs), Noodles & Cooking Ingredients,80,12.0,3.58,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012254_XL1_20210904.jpg
1271321,CYL Spinach Noodles (25pcs), Noodles & Cooking Ingredients,18,12.0,6.49,CLEARING STOCK,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012253_XL1_20210807.jpg
1271320,CYL Carrot Noodles (25pcs), Noodles & Cooking Ingredients,172,12.0,3.94,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012252_XL1_20210807.jpg
1271316,CYL White Konnyaku Knot, Noodles & Cooking Ingredients,61,2.0,0.82,CLEARING STOCK,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012248_XL1_20210807.jpg
1263605,Kurata Foods Zero Salt Somen Japanese Noodles - Kirei, Noodles & Cooking Ingredients,167,3.2,2.35,EXPIRING SOON,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008025_XL1_20211013.jpg
1263604,Kurata Foods Trio Vegetable Somen, Noodles & Cooking Ingredients,140,3.4,1.55,CLEARING STOCK,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90008024_XL1.jpg
1253530,Ambikas Appalapoo - Plain, Noodles & Cooking Ingredients,182,1.25,0.84,EXPIRING SOON,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90003994_XL1.jpg
1291703,AAA Rice Vermicelli, Noodles & Cooking Ingredients,116,3.2,0.31,NORMAL DISCOUNT,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90021969_XL1.jpg
1291110,Noodle Queen Special Pancit Canton 454g, Noodles & Cooking Ingredients,59,3.5,2.38,EXPIRING SOON,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90021513_XL1.jpg
1401472,Henco Konjac Noodle, Noodles & Cooking Ingredients,162,2.4,0.28,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90102104_XL1_20210918.jpg
175871,Kang Kang Pasteurised Fresh Kway Teow, Noodles & Cooking Ingredients,81,1.15,0.04,NORMAL DISCOUNT,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13002996_XL1.jpg
1291352,Food People Noodle - Handmade Kinmen Vermicelli Mee Sua, Noodles & Cooking Ingredients,158,6.9,0.08,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90021755_XL1_20210104.jpg
1287895,Hime Noodles - Udon, Noodles & Cooking Ingredients,154,8.95,0.65,NORMAL DISCOUNT,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018957_XL1.jpg
1279022,Kubota Tokusen Japanese Udon Noodle - Kirei, Noodles & Cooking Ingredients,76,9.8,1.35,NORMAL DISCOUNT,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014142_XL1.jpg
1373234,Taiwan Noodle Knife-Cut Noodles (Plain), Noodles & Cooking Ingredients,159,8.9,1.89,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90080415_XL1_20210625.jpg
1348932,Itsuki Kumamon Ramen, Noodles & Cooking Ingredients,174,2.95,0.42,NORMAL DISCOUNT,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90060991_XL1_20210224.jpg
1370925,Sau Tao E Fu Noodles Scallop, Noodles & Cooking Ingredients,69,3.3,1.97,CLEARING STOCK,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90078876_XL1_20210601.jpg
1406827,Sau Tao Abalone Noodles Gift Box Sp 12pcs, Noodles & Cooking Ingredients,79,25.0,9.37,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90106374_XL1_20211011.jpg
