id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1398442,"Norquin Gold Quinoa, 454g", Noodles & Cooking Ingredients,119,7.9,1.03,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90099773_XL1_20210906.jpg
1398431,Norquin Tri-color Quinoa, Noodles & Cooking Ingredients,82,7.9,5.32,EXPIRING SOON,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90099772_XL1_20210906.jpg
1398902,ApiPure Organic Black Quinoa, Noodles & Cooking Ingredients,101,20.0,1.9,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90100035_XL1_20210907.jpg
1398723,ApiPure Organic Red Quinoa, Noodles & Cooking Ingredients,93,20.0,1.8,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90100036_XL1_20210907.jpg
1390113,Taste Original Natural Soft Brown Rice - Non GMO, Noodles & Cooking Ingredients,72,4.2,2.22,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092473_XL1_20210805.jpg
1390065,Taste Original Organic Quinoa - Mix, Noodles & Cooking Ingredients,111,11.8,2.03,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092429_XL1_20210805.jpg
1390051,Taste Original Organic Red Sorghum, Noodles & Cooking Ingredients,113,3.9,1.6,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092476_XL1_20210805.jpg
1390038,Taste Original Organic Quinoa - White, Noodles & Cooking Ingredients,163,11.8,3.18,SEASONAL OFFER,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092430_XL1_20210805.jpg
1390007,Taste Original Organic Hulled Millet (Black), Noodles & Cooking Ingredients,111,5.0,3.14,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092431_XL1_20210805.jpg
1390135,Taste Original Organic Job-s Tears, Noodles & Cooking Ingredients,138,4.5,2.15,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092471_XL1_20210805.jpg
1390124,Taste Original Organic Pearl Barley, Noodles & Cooking Ingredients,6,3.2,0.06,NORMAL DISCOUNT,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90092470_XL1_20210805.jpg
