id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1342841,Paladin Vinegar Sachet, Noodles & Cooking Ingredients,65,51.9,10.34,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90055961_XL1_20210118.jpg
1342840,Paladin Mustard, Noodles & Cooking Ingredients,5,5.2,4.12,EXPIRING SOON,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90055956_XL1_20210118.jpg
1342821,Paladin Piri-Piri Hot Sauce With Lemon, Noodles & Cooking Ingredients,24,6.0,2.96,CLEARING STOCK,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90055960_XL1_20210118.jpg
1342820,Paladin Ketchup, Noodles & Cooking Ingredients,28,7.7,2.46,SEASONAL OFFER,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90055955_XL1_20210118.jpg
1342291,Green Earth Organic Ketchup, Noodles & Cooking Ingredients,20,10.4,0.67,NORMAL DISCOUNT,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90055568_XL1_20210114.jpg
1343742,Espinaler Anchovy Stuffed Olives, Noodles & Cooking Ingredients,198,7.0,1.12,NORMAL DISCOUNT,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056559_XL1_20210121.jpg
1343576,Espinaler Spanish Spicy Sauce, Noodles & Cooking Ingredients,63,8.35,6.22,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056566_XL1_20210121.jpg
1343575,Espinaler Arbequina Whole Olives, Noodles & Cooking Ingredients,18,6.5,3.82,CLEARING STOCK,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056561_XL1_20210121.jpg
1343507,El Navarrico Spanish Brava Sauce, Noodles & Cooking Ingredients,63,9.35,2.78,SEASONAL OFFER,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056457_XL1_20210120.jpg
1343450,Villaolivo Organic Spanish Gazpacho, Noodles & Cooking Ingredients,144,9.45,2.72,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056329_XL1_20210120.jpg
1343415,El Navarrico Romesco Sauce, Noodles & Cooking Ingredients,28,9.35,0.4,NORMAL DISCOUNT,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056458_XL1_20210120.jpg
1343370,El Navarrico Tumaca Sauce (Spanish tomato spread with garlic), Noodles & Cooking Ingredients,113,6.95,2.68,SEASONAL OFFER,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90056456_XL1_20210120.jpg
1327888,Detox (Milano) Organic White Wine Vinegar w Mother, Noodles & Cooking Ingredients,17,9.95,2.95,SEASONAL OFFER,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048447_XL1_20220215.jpg
1327887,Detox (Milano) Organic Cinnamon Turmeric Apple Vinegar w Moth, Noodles & Cooking Ingredients,8,9.95,0.94,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048442_XL1_20220215.jpg
1327849,Detox (Milano) Organic Apple Cider Vinegar w Mother, Noodles & Cooking Ingredients,25,9.95,3.61,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048445_XL1_20220215.jpg
1327811,Detox (Milano) Organic Red Wine Vinegar w Mother, Noodles & Cooking Ingredients,23,9.95,7.23,EXPIRING SOON,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048446_XL1_20220215.jpg
1327772,Detox (Milano) Organic Ginger Turmeric Apple Vinegar w Mother, Noodles & Cooking Ingredients,36,9.95,0.49,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048444_XL1_20220215.jpg
1327735,Detox (Milano) Organic Balsamic Vinegar of Modena w Mother, Noodles & Cooking Ingredients,193,9.95,3.1,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048448_XL1_20220215.jpg
1325844,Tungsan Teriyaki Sauce, Noodles & Cooking Ingredients,23,16.5,12.46,EXPIRING SOON,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90047114_XL1_20201117.jpg
1325972,Tungsan Superior Dark Soya Sauce, Noodles & Cooking Ingredients,173,4.2,2.44,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90047110_XL1_20201117.jpg
1327222,Yamamori Roast Sesame Dressing, Noodles & Cooking Ingredients,178,11.9,1.51,NORMAL DISCOUNT,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048110_XL1_20201120.jpg
1327183,Yamamori Roast Sesame Dressing, Noodles & Cooking Ingredients,51,7.9,3.17,CLEARING STOCK,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90048109_XL1_20201120.jpg
