id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1291799,Cocoaland Choco Pie(Strawberry), Food Cupboard,25,4.95,2.92,CLEARING STOCK,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90022065_XL1.jpg
1280036,Biona Organic Rye Vitality Bread with Sprouted Seeds, Food Cupboard,164,7.9,2.92,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014883_XL1_20210904.jpg
1280033,Biona Organic Rye-Omega 3 - Golden Linseed Bread, Food Cupboard,196,7.9,1.43,SEASONAL OFFER,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014880_XL1_20210904.jpg
1280032,Biona Organic Rye Chia & Flax Bread, Food Cupboard,154,7.9,0.46,NORMAL DISCOUNT,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014879_XL1_20210904.jpg
1290863,Lemon Square Lava Cake 420g, Food Cupboard,53,4.25,2.5,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90021300_XL1.jpg
1270628,PRAN Sweet Toast, Food Cupboard,18,2.9,1.04,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90011366_XL1.jpg
1267291,Ener-G Brown Rice Loaf Gluten Free, Food Cupboard,34,11.8,8.16,EXPIRING SOON,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007156_XL1.jpg
1267290,Ener-G Tapioca Loaf Gluten Free, Food Cupboard,172,11.8,5.4,CLEARING STOCK,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007146_XL1.jpg
1262351,Ener-G Tapioca Hotdog Bun Gluten Free, Food Cupboard,196,10.3,5.72,CLEARING STOCK,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007132_XL1.jpg
1262350,Ener-G White Rice Loaf, Food Cupboard,179,11.8,0.74,NORMAL DISCOUNT,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007135_XL1.jpg
1262349,Ener-G Brown Rice Light Bread, Food Cupboard,199,11.8,5.19,CLEARING STOCK,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90007134_XL1.jpg
1252846,Haldirams - Coconut Soan Papdi, Food Cupboard,14,2.2,1.58,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90003580_XL1.jpg
1315550,YoloFoods. Tofu Chocolate Brownie (1 Whole Cake), Food Cupboard,30,26.0,17.74,EXPIRING SOON,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90039436_XL1_20201015.jpg
159086,Ego Swiss Roll - Vanilla, Food Cupboard,162,2.75,2.13,EXPIRING SOON,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12302057_XL1_20210423.jpg
1290857,Lemon Square Cheese Cake 300g, Food Cupboard,163,4.0,1.16,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90021294_XL1_20210415.jpg
1298319,SwizzLef Swiss Roll - Strawberry Flavour, Food Cupboard,76,3.4,1.1,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90026778_XL1.jpg
1294370,Schar Schar Pan Rustico Sourdough Sliced bread - Gluten Free, Food Cupboard,25,6.9,2.05,SEASONAL OFFER,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023885_XL1_20210615.jpg
1424282,Orion Cake Haute Fromage Cheese, Food Cupboard,144,5.2,4.06,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90119798_XL1_20220124.jpg
1298356,SwizzLef Swiss Roll - Blueberry Flavour, Food Cupboard,97,3.4,1.78,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90026815_XL1.jpg
1294368,"Schar Pan Blanco, White Sliced Bread - Gluten Free", Food Cupboard,104,6.9,4.9,EXPIRING SOON,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023883_XL1_20210615.jpg
