id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1291806,Sanhee Premium Honey, Food Cupboard,8,3.95,2.59,EXPIRING SOON,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90022072_XL1.jpg
1293282,Monin Caramel L-Artiste, Food Cupboard,45,13.7,8.39,CLEARING STOCK,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90023140_XL1.jpg
1292704,Grenade Carb Killa Spread Milk Chocolate, Food Cupboard,59,21.9,15.1,EXPIRING SOON,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90022634_XL1_20210701.jpg
1286634,Toast Box Peanut Butter, Food Cupboard,187,5.8,3.83,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017351_XL1_20210519.jpg
1286321,Aohata Marugoto Kajitsu - Peach, Food Cupboard,105,8.6,5.83,EXPIRING SOON,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017841_XL1.jpg
1286318,Aohata Marugoto Kajitsu - Blueberry, Food Cupboard,110,8.6,1.97,SEASONAL OFFER,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017838_XL1.jpg
1286316,Aohata Cream - Black Sesame, Food Cupboard,72,7.8,5.07,EXPIRING SOON,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90017836_XL1.jpg
1271657,NAKED Organic Walnut Butter, Food Cupboard,145,11.99,3.8,SEASONAL OFFER,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012527_XL1.jpg
1271653,NAKED Organic Hazelnut Cacao Butter, Food Cupboard,123,9.99,6.84,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012523_XL1.jpg
1271652,NAKED Organic Cashew Butter, Food Cupboard,184,9.99,7.09,EXPIRING SOON,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90012522_XL1.jpg
1280046,Biona Organic Blackstrap Molasses - Squeezy, Food Cupboard,129,6.9,2.9,CLEARING STOCK,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90014894_XL1.jpg
1280471,"Now Foods, Real Food, Organic Maple Syrup, Grade A", Food Cupboard,130,27.9,7.43,SEASONAL OFFER,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90015311_XL1.jpg
1281350,Nature-s Nutrition Acacia Honey, Food Cupboard,39,25.0,18.13,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90016035_XL1_20210728.jpg
