id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1320008,SPY SPY Wine Cooler Black Alc 6% 2-s, Wine & Spirits,137,8.8,0.91,NORMAL DISCOUNT,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90042622_XL1_20201109.jpg
1314273,"Llai Llai Sparkling Brut 2020, Bio Bio Valley", Wine & Spirits,100,52.0,17.0,SEASONAL OFFER,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038300_XL1_20211105.jpg
1314267,"Giordano Barbera DOC 2020, Piedmont", Wine & Spirits,106,70.0,48.36,EXPIRING SOON,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038270_XL1_20211105.jpg
1314229,"Chateau Orme Brun 2018, Saint Emilion", Wine & Spirits,144,55.0,4.12,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038228_XL1_20211105.jpg
1314227,"Cantine Paolini Nero D Avola Terre Siciliane IGT 2020, Italy", Wine & Spirits,67,47.0,28.06,CLEARING STOCK,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038218_XL1_20211105.jpg
1314202,"Conte di Matarocco Grillo Terre Siciliane IGT 2019, Italy", Wine & Spirits,64,47.0,31.91,EXPIRING SOON,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038239_XL1_20211105.jpg
1314199,"Casalforte Valpolicella Superiore DOC 2019, Veneto", Wine & Spirits,184,42.0,21.13,CLEARING STOCK,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038224_XL1_20211105.jpg
1314175,Domini Veneti Classico Amarone DOCG Collezione Pruviniano 201, Wine & Spirits,157,131.0,101.3,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038256_XL1_20211105.jpg
1314167,"Cantine Paolini Grillo Terre Siciliane IGT 2020, Italy", Wine & Spirits,159,47.0,32.86,EXPIRING SOON,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90038216_XL1.jpg
1317033,Louis Latour Chablis, Wine & Spirits,22,59.0,23.78,CLEARING STOCK,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90040316_XL1_20201021.jpg
