id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1353797,Amanoya Rice Crips Cracker, Food Cupboard,183,6.15,4.61,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90064716_XL1_20210318.jpg
1353777,KAMEDA Rice Cracker Flavoured With Soy Sauce, Food Cupboard,124,4.25,1.89,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90064724_XL1_20210318.jpg
1353560,Imoto Imoto Mix Bean Cracker, Food Cupboard,84,4.4,1.03,SEASONAL OFFER,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90064674_XL1_20210317.jpg
1355796,Haruya Kani Chip, Food Cupboard,53,4.2,2.81,EXPIRING SOON,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90066270_XL1_20210326.jpg
1345508,Gan Yuan Ma La Peanut-4pkt, Food Cupboard,148,5.0,2.32,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90058247_XL1_20210201.jpg
1347379,Allmighty Foods Zero Sugar Konjac Jelly - Playful Pomegranate, Food Cupboard,14,3.9,2.74,EXPIRING SOON,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90059766_XL1_20210216.jpg
1340485,Kufa Prune Flesh, Food Cupboard,49,2.9,1.95,EXPIRING SOON,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90054298_XL1_20210105.jpg
1309520,Nature-s Wonders Baked Macadamia with Almond Mix, Food Cupboard,196,14.6,9.99,EXPIRING SOON,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13186665_XL1_20201130.jpg
1308904,Orihiro Purun To Konnyaku Jelly Orange, Food Cupboard,58,3.5,0.33,NORMAL DISCOUNT,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90034480_XL1.jpg
1323899,"Hey! Chips - Cherry Tomato (100% Natural, Gluten-Free, Vegan)", Food Cupboard,73,4.9,1.69,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90045451_XL1_20211018.jpg
1323252,Chheda-s Mix Farsan, Food Cupboard,65,3.9,2.62,EXPIRING SOON,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90044949_XL1_20201106.jpg
172001,Tai Sun Nuts - Roasted Cashew Nuts, Food Cupboard,99,11.3,8.45,EXPIRING SOON,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11250523_XL1.jpg
1287354,Dahaoda Sunflower Seeds - Original, Food Cupboard,151,2.0,0.54,SEASONAL OFFER,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90018500_XL1.jpg
1407425,Orihiro Purun To Konnyaku Jelly Honey Apple And Orange, Food Cupboard,55,6.9,4.62,EXPIRING SOON,2022-04-09,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90106971_XL1_20211014.jpg
1406160,Lay-s Potato Chips - Italian Red Stew, Food Cupboard,11,7.25,0.62,NORMAL DISCOUNT,2022-04-05,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90105641_XL1_20211006.jpg
