id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1391771,Suhana Vegetable Kadai Masala Spice Mix, Noodles & Cooking Ingredients,34,1.8,1.14,CLEARING STOCK,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093890_XL1_20210813.jpg
1391755,Suhana Turmeric Powder, Noodles & Cooking Ingredients,171,2.1,0.32,NORMAL DISCOUNT,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093901_XL1_20210813.jpg
1391754,Suhana Lamb Curry Masala Spice Mix, Noodles & Cooking Ingredients,139,1.8,0.48,SEASONAL OFFER,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093892_XL1_20210813.jpg
1395961,GardenScent Garam Masala, Noodles & Cooking Ingredients,144,6.5,3.31,CLEARING STOCK,2022-04-10,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90097578_XL1_20210827.jpg
1395805,Happy Home Vegetarian Meat Curry Powder HH, Noodles & Cooking Ingredients,68,3.6,0.24,NORMAL DISCOUNT,2022-03-31,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90097400_XL1_20210826.jpg
1380861,Espiga Meat Seasoning, Noodles & Cooking Ingredients,95,5.7,1.22,SEASONAL OFFER,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90085103_XL1_20210705.jpg
1380854,Espiga Black Pepper Ground, Noodles & Cooking Ingredients,36,6.8,2.11,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90085109_XL1_20210705.jpg
1380853,Espiga Poultry Seasoning, Noodles & Cooking Ingredients,90,7.1,2.17,SEASONAL OFFER,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90085104_XL1_20210705.jpg
1380847,Espiga Pizza Seasoning, Noodles & Cooking Ingredients,117,5.6,2.62,CLEARING STOCK,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90085101_XL1_20210705.jpg
1380839,Espiga Chimichurri, Noodles & Cooking Ingredients,165,5.6,1.8,SEASONAL OFFER,2022-03-30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90085110_XL1_20210705.jpg
