id,name,category,quantity,actual_price,discounted_price,discounted_reason,available_date,image_link
1391243,Armando Pasta LA Pennetta, Chilled & Eggs,67,3.5,2.74,EXPIRING SOON,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093441_XL1_20210813.jpg
1391229,Armando Pasta IL Bucatino, Chilled & Eggs,87,4.95,3.08,CLEARING STOCK,2022-03-29,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093447_XL1_20210813.jpg
1391228,Armando Pasta Teflon Capellini, Chilled & Eggs,105,3.5,2.6,EXPIRING SOON,2022-04-04,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093439_XL1_20210813.jpg
1391524,Armando Pasta LO Spaghetto, Chilled & Eggs,93,3.5,0.32,NORMAL DISCOUNT,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093444_XL1_20210813.jpg
1391514,Armando Pasta LA Farfalla, Chilled & Eggs,69,3.5,1.12,SEASONAL OFFER,2022-04-07,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093442_XL1_20210813.jpg
1391546,Armando Pasta Pasta IL Fusillo, Chilled & Eggs,128,3.5,0.12,NORMAL DISCOUNT,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093443_XL1_20210813.jpg
1391535,Armando Pasta LA Fettuccia, Chilled & Eggs,5,3.5,1.84,CLEARING STOCK,2022-04-02,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90093446_XL1_20210813.jpg
1379563,Yi Dah Xing Roasted chicken 500g, Chilled & Eggs,156,5.58,0.91,SEASONAL OFFER,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90084260_XL1_20210701.jpg
1379560,Ever Best Layer meat, Chilled & Eggs,158,7.15,1.72,SEASONAL OFFER,2022-04-06,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90084252_XL1_20210701.jpg
1375567,Itsuki Fresh Yaki Udon Noodle With Sauce, Chilled & Eggs,110,4.95,2.81,CLEARING STOCK,2022-04-08,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90080603_XL1_20210616.jpg
1379764,Mr Vege BBQ meat, Chilled & Eggs,59,9.58,1.45,NORMAL DISCOUNT,2022-03-28,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90084255_XL1_20210701.jpg
1362559,Mr Hoo Noodle Pho Flavor, Chilled & Eggs,43,2.5,1.66,EXPIRING SOON,2022-04-03,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90072041_XL1_20210422.jpg
1359554,Shake Salad Egg, Chilled & Eggs,96,2.57,1.0,SEASONAL OFFER,2022-04-01,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90069846_XL1_20210416.jpg
